0.169678	0.00923141
0.124847	0.00938295
0.0955505	0.00910467
0.0387268	0.00841069
-0.03125	0.00743269
-0.0574036	0.00628985
-0.0345459	0.00503546
-0.0173645	0.0036687
-0.0384521	0.00220097
-0.0769958	0.000682389
-0.108643	-0.000816451
-0.126587	-0.00222322
-0.139618	-0.00350877
-0.140442	-0.00466855
-0.139587	-0.00568963
-0.130035	-0.00654649
-0.115723	-0.00719252
-0.0985718	-0.00755848
-0.0661316	-0.00757732
-0.0447083	-0.00724653
-0.0379333	-0.00666351
-0.0406494	-0.00594687
-0.0343323	-0.00513239
-0.0103149	-0.00417654
0.0288391	-0.00303548
0.0592041	-0.00175696
0.0811462	-0.000449347
0.0787964	0.000807556
0.0762939	0.00199961
0.0834656	0.00314852
0.0767517	0.00422695
0.074585	0.00514575
0.0671692	0.00581673
0.057373	0.00620139
0.056427	0.00631311
0.0518799	0.00618214
0.0458984	0.00584961
0.0247498	0.00536796
-0.0181885	0.00474781
-0.0589294	0.00394503
-0.112061	0.00292799
-0.165833	0.00174715
-0.193848	0.000513571
-0.197784	-0.000705224
-0.183868	-0.0019178
-0.196075	-0.00313512
-0.224976	-0.00429594
-0.196747	-0.0052809
-0.129364	-0.00600531
-0.0790405	-0.00647464
-0.0813599	-0.00674892
-0.099762	-0.00687587
-0.0736084	-0.00684849
-0.0256958	-0.00661907
0.0344543	-0.00614385
0.0864868	-0.00541361
0.112579	-0.0044517
0.128113	-0.00331287
0.14975	-0.00206773
0.185272	-0.000783254
0.209747	0.000499308
0.221436	0.0017731
0.225586	0.00301079
0.215424	0.00415106
0.180939	0.00512047
0.162384	0.00589332
0.169586	0.00652114
0.204071	0.00705408
0.203827	0.00744511
0.144257	0.00756009
0.0555115	0.00729229
-0.0239258	0.00667492
-0.036438	0.00583938
-0.0123596	0.00488716
-0.00750732	0.00385716
-0.0466003	0.00274404
-0.101562	0.00155994
-0.132812	0.000348264
-0.123657	-0.000832032
-0.10376	-0.00192699
-0.101013	-0.00292508
-0.131042	-0.00383496
-0.165894	-0.00464394
-0.160858	-0.00530958
-0.134552	-0.0057751
-0.0982666	-0.00599385
-0.0609436	-0.00594333
-0.0255432	-0.00564276
-0.0122986	-0.00516128
-0.0274353	-0.00457183
-0.0277405	-0.00389862
0.00820923	-0.0031124
0.0548706	-0.00218998
0.078125	-0.00117353
0.0633545	-0.000140502
0.0582886	0.000853559
0.0806885	0.00179269
0.105499	0
0.118958	0
0.098175	0
